Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return
2017-12-22,2684.219970703125,2685.35009765625,2678.1298828125,2683.340087890625,2399830000,0,0,-0.0004581666477052,1.134422469468228
2017-12-26,2679.090087890625,2682.739990234375,2677.9599609375,2680.5,1968780000,0,0,-0.0010584151831672,1.1332217795024169
2017-12-27,2682.10009765625,2685.639892578125,2678.909912109375,2682.6201171875,2202080000,0,0,0.0007909409391904,1.1341180910010076
2017-12-28,2686.10009765625,2687.659912109375,2682.68994140625,2687.5400390625,2153330000,0,0,0.0018339987251561,1.13619806213408
2017-12-29,2689.14990234375,2692.1201171875,2673.610107421875,2673.610107421875,2443490000,0,0,-0.0051831531579653,1.1303089735602556
2018-01-02,2683.72998046875,2695.889892578125,2682.360107421875,2695.81005859375,3367250000,0,0,0.00830336147752,1.1396943375490112
2018-01-03,2697.85009765625,2714.3701171875,2697.77001953125,2713.06005859375,3538660000,0,0,0.0063988187687815,1.146987035066794
2018-01-04,2719.31005859375,2729.2900390625,2719.070068359375,2723.989990234375,3695260000,0,0,0.0040286360805039,1.1516078284201343
2018-01-05,2731.330078125,2743.449951171875,2727.919921875,2743.14990234375,3236620000,0,0,0.0070337674433695,1.1597079700712054
2018-01-08,2742.669921875,2748.510009765625,2737.60009765625,2747.7099609375,3242650000,0,0,0.0016623439316436,1.161635803577732
2018-01-09,2751.14990234375,2759.139892578125,2747.860107421875,2751.2900390625,3453480000,0,0,0.0013029315960912,1.1631493355693645
2018-01-10,2745.550048828125,2750.800048828125,2736.06005859375,2748.22998046875,3576350000,0,0,-0.0011122268282528,1.16185564967308
2018-01-11,2752.969970703125,2767.56005859375,2752.780029296875,2767.56005859375,3641320000,0,0,0.0070336464787794,1.170027731572253
2018-01-12,2770.179931640625,2787.85009765625,2769.639892578125,2786.239990234375,3573970000,0,0,0.006749602987881,1.1779249542451766
2018-01-16,2798.9599609375,2807.5400390625,2768.639892578125,2776.419921875,4325970000,0,0,-0.0035244876226721,1.1737733723235029
2018-01-17,2784.989990234375,2807.0400390625,2778.3798828125,2802.56005859375,3778050000,0,0,0.0094150515607511,1.1848245091445655
2018-01-18,2802.39990234375,2805.830078125,2792.56005859375,2798.030029296875,3681470000,0,0,-0.0016163897301626,1.1829093709759393
2018-01-19,2802.60009765625,2810.330078125,2798.080078125,2810.300048828125,3639430000,0,0,0.0043852351128388,1.1880967066848491
2018-01-22,2809.159912109375,2833.030029296875,2808.1201171875,2832.969970703125,3471780000,0,0,0.0080667264993476,1.1976807578724515
2018-01-23,2835.050048828125,2842.239990234375,2830.590087890625,2839.1298828125,3519650000,0,0,0.0021743654797181,1.2002849535680922
2018-01-24,2845.419921875,2852.969970703125,2824.81005859375,2837.5400390625,4014070000,0,0,-0.0005599757022828,1.1996128231582783
2018-01-25,2846.239990234375,2848.56005859375,2830.93994140625,2839.25,3835150000,0,0,0.0006026209018938,1.2003357349196937
2018-01-26,2847.47998046875,2872.8701171875,2846.179931640625,2872.8701171875,3443230000,0,0,0.011841196508761,1.2145491462333655
2018-01-29,2867.22998046875,2870.6201171875,2851.47998046875,2853.530029296875,3573830000,0,0,-0.0067319743328871,1.2063728325548926
2018-01-30,2832.739990234375,2837.75,2818.27001953125,2822.429931640625,3990650000,0,0,-0.0108988156202839,1.193224797483557
2018-01-31,2832.409912109375,2839.260009765625,2813.0400390625,2823.81005859375,4261280000,0,0,0.0004889853730833,1.1938082669563268
2018-02-01,2816.449951171875,2835.9599609375,2812.699951171875,2821.97998046875,3938450000,0,0,-0.0006480882520516,1.1930345738433104
2018-02-02,2808.919921875,2808.919921875,2759.969970703125,2762.1298828125,4301130000,0,0,-0.021208547923968,1.1677320429090037
2018-02-05,2741.06005859375,2763.389892578125,2638.169921875,2648.93994140625,5283460000,0,0,-0.0409792248042282,1.119879289011535
2018-02-06,2614.780029296875,2701.0400390625,2593.070068359375,2695.139892578125,5891660000,0,0,0.0174409205923138,1.139411014764162
2018-02-07,2690.949951171875,2727.669921875,2681.330078125,2681.659912109375,4626570000,0,0,-0.0050015884169394,1.1337121498305844
2018-02-08,2685.010009765625,2685.27001953125,2580.56005859375,2581.0,5305440000,0,0,-0.037536419758088,1.0911566546896991
2018-02-09,2601.780029296875,2638.669921875,2532.68994140625,2619.550048828125,5680070000,0,0,0.0149360902084947,1.1074542689157438
2018-02-12,2636.75,2672.610107421875,2622.449951171875,2656.0,4055790000,0,0,0.0139145847540425,1.1228640352017982
2018-02-13,2646.27001953125,2668.840087890625,2637.080078125,2662.93994140625,3472870000,0,0,0.002612929746329,1.1257980000404602
2018-02-14,2651.2099609375,2702.10009765625,2648.8701171875,2698.6298828125,4003740000,0,0,0.0134024582572458,1.1408864607420932
2018-02-15,2713.4599609375,2731.510009765625,2689.820068359375,2731.199951171875,3684910000,0,0,0.0120691127622993,1.15465594808577
2018-02-16,2727.139892578125,2754.419921875,2725.110107421875,2732.219970703125,3637460000,0,0,0.0003734693722488,1.155087176717865
2018-02-20,2722.989990234375,2737.60009765625,2706.760009765625,2716.260009765625,3627610000,0,0,-0.0058413894593534,1.148339862659151
2018-02-21,2720.530029296875,2747.75,2701.2900390625,2701.330078125,3779400000,0,0,-0.0054965031281792,1.142028009011832
2018-02-22,2710.419921875,2731.260009765625,2697.77001953125,2703.9599609375,3701270000,0,0,0.0009735510790762,1.143139831612341
2018-02-23,2715.800048828125,2747.760009765625,2713.739990234375,2747.300048828125,3189190000,0,0,0.0160283763505131,1.1614625070546856
2018-02-26,2757.3701171875,2780.639892578125,2753.780029296875,2779.60009765625,3424650000,0,0,0.0117570153438109,1.1751178395713886
2018-02-27,2780.449951171875,2789.14990234375,2744.219970703125,2744.280029296875,3745080000,0,0,-0.0127068884438292,1.1601857482756013
2018-02-28,2753.780029296875,2761.52001953125,2713.5400390625,2713.830078125,4230660000,0,0,-0.011095788639207,1.1473125724305149
2018-03-01,2715.219970703125,2730.889892578125,2659.64990234375,2677.669921875,4503970000,0,0,-0.0133243995419872,1.1320253213159055
2018-03-02,2658.889892578125,2696.25,2647.320068359375,2691.25,3882450000,0,0,0.005071602744632,1.1377665040424845
2018-03-05,2681.06005859375,2728.090087890625,2675.75,2720.93994140625,3710810000,0,0,0.011032026532745,1.1503183743031495
2018-03-06,2730.179931640625,2732.080078125,2711.260009765625,2728.1201171875,3370690000,0,0,0.0026388586061694,1.1533539018450143
2018-03-07,2710.179931640625,2730.60009765625,2701.739990234375,2726.800048828125,3393270000,0,0,-0.0004838747205661,1.1527958230480453
2018-03-08,2732.75,2740.449951171875,2722.64990234375,2738.969970703125,3212320000,0,0,0.0044630782078172,1.1579408409639538
2018-03-09,2752.909912109375,2786.570068359375,2751.5400390625,2786.570068359375,3364100000,0,0,0.0173788315189269,1.1780644997479508
2018-03-12,2790.5400390625,2796.97998046875,2779.260009765625,2783.02001953125,3185020000,0,0,-0.0012739851290425,1.176563663094219
2018-03-13,2792.31005859375,2801.89990234375,2758.679931640625,2765.31005859375,3301650000,0,0,-0.0063635765510888,1.1690765101568892
2018-03-14,2774.06005859375,2777.110107421875,2744.3798828125,2749.47998046875,3391360000,0,0,-0.0057245219485623,1.1623841060149471
2018-03-15,2754.27001953125,2763.030029296875,2741.469970703125,2747.330078125,3500330000,0,0,-0.0007819305319631,1.1614752023925856
2018-03-16,2750.570068359375,2761.85009765625,2749.969970703125,2752.010009765625,5372340000,0,0,0.0017034471678114,1.1634537140365846
2018-03-19,2741.3798828125,2741.3798828125,2694.590087890625,2712.919921875,3302130000,0,0,-0.014204195388793,1.146927790156592
2018-03-20,2715.050048828125,2724.219970703125,2710.050048828125,2716.93994140625,3261030000,0,0,0.0014818054520648,1.1486273140091707
2018-03-21,2714.989990234375,2739.139892578125,2709.7900390625,2711.929931640625,3415510000,0,0,-0.0018439898833508,1.1465092568623974
2018-03-22,2691.360107421875,2695.679931640625,2641.590087890625,2643.68994140625,3739800000,0,0,-0.0251628884058564,1.1176597723756874
2018-03-23,2646.7099609375,2657.669921875,2585.889892578125,2588.260009765625,3815080000,0,0,-0.020966880711866,1.094225933251835
2018-03-26,2619.35009765625,2661.360107421875,2601.81005859375,2658.550048828125,3511100000,0,0,0.0271572557615125,1.1239421067820348
2018-03-27,2667.570068359375,2674.780029296875,2596.1201171875,2612.6201171875,3706350000,0,0,-0.0172763088138478,1.1045245358563816
2018-03-28,2611.300048828125,2632.64990234375,2593.06005859375,2605.0,3864500000,0,0,-0.0029166571662562,1.1013030164535702
2018-03-29,2614.409912109375,2659.070068359375,2609.719970703125,2640.8701171875,3565990000,0,0,0.0137697186900191,1.1164676491826055
2018-04-02,2633.449951171875,2638.300048828125,2553.800048828125,2581.8798828125,3598520000,0,0,-0.0223374235601651,1.091528638411592
2018-04-03,2592.169921875,2619.139892578125,2575.489990234375,2614.449951171875,3392810000,0,0,0.0126148658487921,1.1052981257552688
2018-04-04,2584.0400390625,2649.860107421875,2573.610107421875,2644.68994140625,3350340000,0,0,0.0115664827398285,1.1180825374491818
2018-04-05,2657.360107421875,2672.080078125,2649.580078125,2662.840087890625,3178970000,0,0,0.0068628636575538,1.1257557854615874
2018-04-06,2645.820068359375,2656.8798828125,2586.27001953125,2604.469970703125,3299700000,0,0,-0.0219202487798424,1.1010789385789224
2018-04-09,2617.179931640625,2653.550048828125,2610.7900390625,2613.159912109375,3062960000,0,0,0.0033365488963206,1.1047527422961998
2018-04-10,2638.409912109375,2665.449951171875,2635.780029296875,2656.8701171875,3543930000,0,0,0.0167269537832615,1.1232318903585197
2018-04-11,2643.889892578125,2661.429931640625,2639.25,2642.18994140625,3020760000,0,0,-0.005525364482924,1.117025624765445
2018-04-12,2653.830078125,2674.719970703125,2653.830078125,2663.989990234375,3021320000,0,0,0.0082507500639876,1.1262419240104544
2018-04-13,2676.89990234375,2680.260009765625,2645.050048828125,2656.300048828125,2960910000,0,0,-0.0028866254882486,1.1229908853666717
2018-04-16,2670.10009765625,2686.489990234375,2665.159912109375,2677.840087890625,3019700000,0,0,0.0081090383866848,1.1320972615640073
2018-04-17,2692.739990234375,2713.340087890625,2692.050048828125,2706.389892578125,3234360000,0,0,0.01066150470172,1.1441671218409764
2018-04-18,2710.110107421875,2717.489990234375,2703.6298828125,2708.639892578125,3383410000,0,0,0.0008313658006817,1.1451183432563394
2018-04-19,2701.159912109375,2702.840087890625,2681.89990234375,2693.1298828125,3349370000,0,0,-0.0057261246901529,1.138561252837872
2018-04-20,2692.56005859375,2693.93994140625,2660.610107421875,2670.139892578125,3388590000,0,0,-0.008536532300613,1.1288418879267952
2018-04-23,2675.39990234375,2682.860107421875,2657.989990234375,2670.2900390625,3017480000,0,0,5.623169212687351e-05,1.128905364616297
2018-04-24,2680.800048828125,2683.550048828125,2617.320068359375,2634.56005859375,3706740000,0,0,-0.0133805616416463,1.1137999767974631
2018-04-25,2634.919921875,2645.300048828125,2612.669921875,2639.39990234375,3499440000,0,0,0.0018370595630237,1.1158460936961347
2018-04-26,2651.64990234375,2676.47998046875,2647.159912109375,2666.93994140625,3665720000,0,0,0.0104342047743672,1.127489060334438
2018-04-27,2675.469970703125,2677.35009765625,2659.010009765625,2669.909912109375,3219030000,0,0,0.0011136248915897,1.1287446602170217
2018-04-30,2682.510009765625,2682.8701171875,2648.0400390625,2648.050048828125,3734530000,0,0,-0.0081874909644346,1.119503073510341
2018-05-01,2642.9599609375,2655.27001953125,2625.409912109375,2654.800048828125,3559850000,0,0,0.0025490454770622,1.12235673775643
2018-05-02,2654.239990234375,2660.8701171875,2631.699951171875,2635.669921875,4010770000,0,0,-0.0072058635683577,1.11426918822913
2018-05-03,2628.080078125,2637.139892578125,2594.6201171875,2629.72998046875,3851470000,0,0,-0.0022536742393085,1.1117579884639628
2018-05-04,2621.449951171875,2670.929931640625,2615.320068359375,2663.419921875,3327220000,0,0,0.0128111789637979,1.1260009190186069
2018-05-07,2680.340087890625,2683.35009765625,2664.699951171875,2672.6298828125,3237960000,0,0,0.0034579455015175,1.1298945688312316
2018-05-08,2670.260009765625,2676.340087890625,2655.199951171875,2671.919921875,3717570000,0,0,-0.000265641322828,1.1295944221433112
2018-05-09,2678.1201171875,2701.27001953125,2674.139892578125,2697.7900390625,3909500000,0,0,0.0096822202550688,1.1405314041374
2018-05-10,2705.02001953125,2726.110107421875,2704.5400390625,2723.070068359375,3333050000,0,0,0.0093706437235048,1.15121891758104
2018-05-11,2722.699951171875,2732.860107421875,2717.449951171875,2727.719970703125,2862700000,0,0,0.001707595554657,1.1531847338871386
2018-05-14,2738.469970703125,2742.10009765625,2725.469970703125,2730.1298828125,2972660000,0,0,0.0008834895573073,1.154203560557174
2018-05-15,2718.590087890625,2718.590087890625,2701.909912109375,2711.449951171875,3290680000,0,0,-0.0068421402799274,1.1463063378842502
2018-05-16,2712.6201171875,2727.760009765625,2712.169921875,2722.4599609375,3202670000,0,0,0.0040605616787676,1.1509609854719915
2018-05-17,2719.7099609375,2731.9599609375,2711.360107421875,2720.1298828125,3475400000,0,0,-0.0008558723207806,1.1499759098222275
2018-05-18,2717.35009765625,2719.5,2709.179931640625,2712.969970703125,3368690000,0,0,-0.0026321949384167,1.1469489490530926
2018-05-21,2735.389892578125,2739.18994140625,2725.699951171875,2733.010009765625,3019890000,0,0,0.0073867529972351,1.155421177640186
2018-05-22,2738.340087890625,2742.239990234375,2721.8798828125,2724.43994140625,3366310000,0,0,-0.0031357617896576,1.1517980520603808
2018-05-23,2713.97998046875,2733.330078125,2709.5400390625,2733.2900390625,3326290000,0,0,0.0032484098921563,1.15553956424646
2018-05-24,2730.93994140625,2731.969970703125,2707.3798828125,2727.760009765625,3256030000,0,0,-0.002023213496498,1.1532016610043392
2018-05-25,2723.60009765625,2727.360107421875,2714.989990234375,2721.330078125,2995260000,0,0,-0.0023572204364039,1.1504833104817247
2018-05-29,2705.110107421875,2710.669921875,2676.81005859375,2689.860107421875,3736890000,0,0,-0.011564187290653,1.1371789060045436
2018-05-30,2702.429931640625,2729.340087890625,2702.429931640625,2724.010009765625,3561050000,0,0,0.0126957912233143,1.1516162919787345
2018-05-31,2720.97998046875,2722.5,2700.679931640625,2705.27001953125,4235370000,0,0,-0.0068795599748869,1.1436936786300096
2018-06-01,2718.699951171875,2736.929931640625,2718.699951171875,2734.6201171875,3684130000,0,0,0.010849230370481,1.1561018748227294
2018-06-04,2741.669921875,2749.159912109375,2740.5400390625,2746.8701171875,3376510000,0,0,0.0044795984359973,1.1612807469730388
2018-06-05,2748.4599609375,2752.610107421875,2739.510009765625,2748.800048828125,3517790000,0,0,0.0007025929724704,1.1620966546649274
2018-06-06,2753.25,2772.389892578125,2748.4599609375,2772.35009765625,3651640000,0,0,0.0085673924657287,1.1720527927885522
2018-06-07,2774.840087890625,2779.89990234375,2760.159912109375,2770.3701171875,3711330000,0,0,-0.000714188467908,1.1712157262001632
2018-06-08,2765.840087890625,2779.389892578125,2763.590087890625,2779.030029296875,3123210000,0,0,0.0031259043893263,1.1748768345795404
2018-06-11,2780.179931640625,2790.2099609375,2780.169921875,2782.0,3232330000,0,0,0.0010687076684365,1.176132434462124
2018-06-12,2785.60009765625,2789.800048828125,2778.780029296875,2786.85009765625,3401010000,0,0,0.0017433852107295,1.1781828863542247
2018-06-13,2787.93994140625,2791.469970703125,2774.64990234375,2775.6298828125,3779230000,0,0,-0.0040261278685875,1.173439371401181
2018-06-14,2783.2099609375,2789.06005859375,2776.52001953125,2782.489990234375,3526890000,0,0,0.0024715497784322,1.1763395852195713
2018-06-15,2777.780029296875,2782.81005859375,2761.72998046875,2779.659912109375,5428790000,0,0,-0.0010171027155291,1.17514312703306
2018-06-18,2765.7900390625,2774.989990234375,2757.1201171875,2773.75,3287150000,0,0,-0.0021261277624751,1.1726446226057934
2018-06-19,2752.010009765625,2765.050048828125,2743.18994140625,2762.590087890625,3661470000,0,0,-0.0040234022926993,1.1679266015426797
2018-06-20,2769.72998046875,2774.860107421875,2763.909912109375,2767.320068359375,3327600000,0,0,0.0017121542893689,1.1699262720831791
2018-06-21,2769.280029296875,2769.280029296875,2744.389892578125,2749.760009765625,3300060000,0,0,-0.0063455105155799,1.162502492621222
2018-06-22,2760.7900390625,2764.169921875,2752.679931640625,2754.8798828125,5450550000,0,0,0.0018619345065358,1.1646669961261673
2018-06-25,2742.93994140625,2742.93994140625,2698.669921875,2717.070068359375,3655080000,0,0,-0.0137246689734161,1.1486823271400728
2018-06-26,2722.1201171875,2732.909912109375,2715.60009765625,2723.06005859375,3555090000,0,0,0.0022045770199778,1.1512146858017405
2018-06-27,2728.449951171875,2746.090087890625,2699.3798828125,2699.6298828125,3776090000,0,0,-0.0086043551288214,1.1413092258155877
2018-06-28,2698.68994140625,2724.340087890625,2691.989990234375,2716.31005859375,3428140000,0,0,0.0061786898594677,1.1483610215556517
2018-06-29,2727.1298828125,2743.260009765625,2718.030029296875,2718.3701171875,3565620000,0,0,0.0007584033300001,1.1492319423784416
2018-07-02,2704.949951171875,2727.260009765625,2698.949951171875,2726.7099609375,3073650000,0,0,0.0030679574121528,1.1527577370343445
2018-07-03,2733.27001953125,2736.580078125,2711.159912109375,2713.219970703125,1911470000,0,0,-0.0049473506268106,1.1470546403214663
2018-07-05,2724.18994140625,2737.830078125,2716.02001953125,2736.610107421875,2953420000,0,0,0.0086208036839299,1.1569431731904187
2018-07-06,2737.679931640625,2764.409912109375,2733.52001953125,2759.820068359375,2554780000,0,0,0.0084812815952675,1.166755534031969
2018-07-09,2775.6201171875,2784.64990234375,2770.72998046875,2784.169921875,3050040000,0,0,0.0088229858876633,1.1770498016430864
2018-07-10,2788.56005859375,2795.580078125,2786.239990234375,2793.840087890625,3063850000,0,0,0.0034732671808739,1.1811380100893876
2018-07-11,2779.820068359375,2785.909912109375,2770.77001953125,2774.02001953125,2964740000,0,0,-0.0070942028662561,1.1727587774327672
2018-07-12,2783.139892578125,2799.219970703125,2781.530029296875,2798.2900390625,2821690000,0,0,0.0087490426746634,1.1830192940236126
2018-07-13,2796.929931640625,2804.530029296875,2791.68994140625,2801.31005859375,2614000000,0,0,0.0010792374947172,1.184296052802697
2018-07-16,2797.360107421875,2801.18994140625,2793.389892578125,2798.429931640625,2812230000,0,0,-0.0010281357268144,1.183078435719685
2018-07-17,2789.340087890625,2814.18994140625,2789.239990234375,2809.550048828125,3050730000,0,0,0.0039736986307106,1.1877796328797277
2018-07-18,2811.35009765625,2816.760009765625,2805.889892578125,2815.6201171875,3089780000,0,0,0.0021605126279586,1.1903458457757965
2018-07-19,2809.3701171875,2812.050048828125,2799.77001953125,2804.489990234375,3266700000,0,0,-0.0039529931204791,1.1856404168364538
2018-07-20,2804.550048828125,2809.699951171875,2800.010009765625,2801.830078125,3230210000,0,0,-0.0009484477101494,1.1845158988980449
2018-07-23,2799.169921875,2808.610107421875,2795.139892578125,2806.97998046875,2907430000,0,0,0.0018380494891383,1.1866930977408905
2018-07-24,2820.679931640625,2829.989990234375,2811.1201171875,2820.39990234375,3417530000,0,0,0.0047809111459209,1.1923665719986674
2018-07-25,2817.72998046875,2848.030029296875,2817.72998046875,2846.070068359375,3553010000,0,0,0.0091016050575996,1.2032190216208831
2018-07-26,2835.489990234375,2845.570068359375,2835.260009765625,2837.43994140625,3653330000,0,0,-0.0030322960242857,1.199570505365277
2018-07-27,2842.35009765625,2843.169921875,2808.340087890625,2818.820068359375,3415710000,0,0,-0.0065622086921236,1.1916986733681538
2018-07-30,2819.0,2821.739990234375,2798.110107421875,2802.60009765625,3245770000,0,0,-0.0057541702945819,1.184841436261766
2018-07-31,2809.72998046875,2824.4599609375,2808.06005859375,2816.2900390625,3892100000,0,0,0.0048847287979825,1.1906290653465168
2018-08-01,2821.169921875,2825.830078125,2805.85009765625,2813.360107421875,3496990000,0,0,-0.0010403515262938,1.1893903925811338
2018-08-02,2800.47998046875,2829.909912109375,2796.340087890625,2827.219970703125,3467380000,0,0,0.0049264448033816,1.1952498586998572
2018-08-03,2829.6201171875,2840.3798828125,2827.3701171875,2840.35009765625,3030390000,0,0,0.0046441830098771,1.200800817786189
2018-08-06,2840.2900390625,2853.2900390625,2835.97998046875,2850.39990234375,2874540000,0,0,0.0035382274515358,1.2050495242035069
2018-08-07,2855.919921875,2863.429931640625,2855.919921875,2858.449951171875,3162770000,0,0,0.0028241822564987,1.2084528036879647
2018-08-08,2856.7900390625,2862.43994140625,2853.090087890625,2857.699951171875,2972200000,0,0,-0.0002623799656497,1.2081357298828437
2018-08-09,2857.18994140625,2862.47998046875,2851.97998046875,2853.580078125,3047050000,0,0,-0.0014416744645237,1.2063939914513928
2018-08-10,2838.89990234375,2842.199951171875,2825.81005859375,2833.280029296875,3256040000,0,0,-0.0071138879135516,1.1978118398166255
2018-08-13,2835.4599609375,2843.39990234375,2819.8798828125,2821.929931640625,3158450000,0,0,-0.0040059921853423,1.1930134149468097
2018-08-14,2827.8798828125,2843.110107421875,2826.580078125,2839.9599609375,2976970000,0,0,0.0063892547772768,1.200635881607614
2018-08-15,2827.949951171875,2827.949951171875,2802.489990234375,2818.3701171875,3645070000,0,0,-0.0076021648357581,1.191508449727907
2018-08-16,2831.43994140625,2850.489990234375,2831.43994140625,2840.68994140625,3219880000,0,0,0.007919408484583,1.2009444918541343
2018-08-17,2838.320068359375,2855.6298828125,2833.72998046875,2850.1298828125,3024100000,0,0,0.0033231157222237,1.204935369376533
2018-08-20,2853.929931640625,2859.760009765625,2850.6201171875,2857.050048828125,2748020000,0,0,0.0024280177746833,1.207860973870724
2018-08-21,2861.510009765625,2873.22998046875,2861.320068359375,2862.9599609375,3147140000,0,0,0.0020685364303643,1.210359478297991
2018-08-22,2860.989990234375,2867.5400390625,2856.050048828125,2861.820068359375,2689560000,0,0,-0.0003981517707819,1.2098775715284238
2018-08-23,2860.2900390625,2868.780029296875,2854.030029296875,2856.97998046875,2713910000,0,0,-0.0016912621251551,1.2078313514156231
2018-08-24,2862.35009765625,2876.159912109375,2862.35009765625,2874.68994140625,2596190000,0,0,0.006198839704363,1.2153185043529529
2018-08-27,2884.68994140625,2898.25,2884.68994140625,2896.739990234375,2854080000,0,0,0.0076704094276471,1.224640494866336
2018-08-28,2901.449951171875,2903.77001953125,2893.5,2897.52001953125,2683190000,0,0,0.0002692783264997,1.2249702640093572
2018-08-29,2900.6201171875,2916.5,2898.39990234375,2914.0400390625,2791860000,0,0,0.00570143412984,1.2319543512806193
2018-08-30,2908.93994140625,2912.4599609375,2895.219970703125,2901.1298828125,2802180000,0,0,-0.0044303290541448,1.2264963881247606
2018-08-31,2898.3701171875,2906.320068359375,2891.72998046875,2901.52001953125,2880260000,0,0,0.0001344775085945,1.2266613243033355
2018-09-04,2896.9599609375,2900.179931640625,2885.1298828125,2896.719970703125,3077060000,0,0,-0.0016543221469484,1.2246320313077357
2018-09-05,2891.590087890625,2894.2099609375,2876.919921875,2888.60009765625,3241250000,0,0,-0.002803126684318,1.2211992325823062
2018-09-06,2888.639892578125,2892.050048828125,2867.2900390625,2878.050048828125,3139590000,0,0,-0.0036523050860121,1.2167390404141118
2018-09-07,2868.260009765625,2883.81005859375,2864.1201171875,2871.679931640625,2946270000,0,0,-0.0022133448270275,1.2140459773531689
2018-09-10,2881.389892578125,2886.929931640625,2875.93994140625,2877.1298828125,2731400000,0,0,0.00189782681274,1.216350026360889
2018-09-11,2871.570068359375,2892.52001953125,2866.780029296875,2887.889892578125,2899660000,0,0,0.0037398415100768,1.2208989826802563
2018-09-12,2888.2900390625,2894.64990234375,2879.199951171875,2888.919921875,3264930000,0,0,0.0003566719422101,1.2213344430916515
2018-09-13,2896.85009765625,2906.760009765625,2896.389892578125,2904.179931640625,3254930000,0,0,0.0052822543297499,1.2277858422417451
2018-09-14,2906.3798828125,2908.300048828125,2895.77001953125,2904.97998046875,3149800000,0,0,0.0002754818389207,1.2281240749433668
2018-09-17,2903.830078125,2904.64990234375,2886.159912109375,2888.800048828125,2947760000,0,0,-0.0055697222526174,1.2212837649541797
2018-09-18,2890.739990234375,2911.169921875,2890.429931640625,2904.31005859375,3074610000,0,0,0.005369014643958,1.2278408553726468
2018-09-19,2906.60009765625,2912.360107421875,2903.820068359375,2907.949951171875,3280020000,0,0,0.0012532727238796,1.2293796748259505
2018-09-20,2919.72998046875,2934.800048828125,2919.72998046875,2930.75,3337730000,0,0,0.0078405918984048,1.2390187391444545
2018-09-21,2936.760009765625,2940.909912109375,2927.110107421875,2929.669921875,5607610000,0,0,-0.0003685330120276,1.2385621198365586
2018-09-24,2921.830078125,2923.7900390625,2912.6298828125,2919.3701171875,3372210000,0,0,-0.0035156877607932,1.2342077221508672
2018-09-25,2921.75,2923.949951171875,2913.699951171875,2915.56005859375,3285480000,0,0,-0.0013050961134796,1.2325969624494617
2018-09-26,2916.97998046875,2931.14990234375,2903.280029296875,2905.969970703125,3388620000,0,0,-0.003289278113945,1.2285426082375612
2018-09-27,2911.64990234375,2927.219970703125,2909.27001953125,2914.0,3060850000,0,0,0.002763287087558,1.231937424163419
2018-09-28,2910.030029296875,2920.530029296875,2907.5,2913.97998046875,3432300000,0,0,-6.870120538793323e-06,1.2319289606048187
2018-10-01,2926.2900390625,2937.06005859375,2917.909912109375,2924.590087890625,3364190000,0,0,0.0036411051184257,1.236414543448814
2018-10-02,2923.800048828125,2931.419921875,2919.3701171875,2923.429931640625,3401880000,0,0,-0.0003966902079042,1.2359240699065173
2018-10-03,2931.68994140625,2939.860107421875,2921.360107421875,2925.510009765625,3598710000,0,0,0.0007115197468861,1.2368034542879076
2018-10-04,2919.35009765625,2919.780029296875,2883.919921875,2901.610107421875,3496860000,0,0,-0.0081694823343518,1.2266994103170372
2018-10-05,2902.5400390625,2909.639892578125,2869.2900390625,2885.570068359375,3328980000,0,0,-0.0055279787665034,1.2199182420239223
2018-10-08,2877.530029296875,2889.449951171875,2862.080078125,2884.429931640625,3330320000,0,0,-0.0003951166292067,1.219436232040226
2018-10-09,2882.510009765625,2894.830078125,2874.27001953125,2880.340087890625,3520500000,0,0,-0.0014179036575431,1.2177071889466755
2018-10-10,2873.89990234375,2874.02001953125,2784.860107421875,2785.679931640625,4501250000,0,0,-0.0328642290012785,1.177688181032629
2018-10-11,2776.8701171875,2795.139892578125,2710.510009765625,2728.3701171875,4890630000,0,0,-0.020573007617344,1.1534595931133886
2018-10-12,2770.5400390625,2775.77001953125,2729.43994140625,2767.1298828125,3966040000,0,0,0.0142061978251524,1.1698458682764772
2018-10-15,2763.830078125,2775.989990234375,2749.030029296875,2750.7900390625,3300140000,0,0,-0.0059049789644829,1.1629379530326174
2018-10-16,2767.050048828125,2813.4599609375,2766.909912109375,2809.919921875,3428340000,0,0,0.0214956001631634,1.1879360022855745
2018-10-17,2811.669921875,2816.93994140625,2781.81005859375,2809.2099609375,3321710000,0,0,-0.0002526623381587,1.1876358555976538
2018-10-18,2802.0,2806.0400390625,2755.179931640625,2768.780029296875,3616440000,0,0,-0.0143919223563954,1.1705434925762213
2018-10-19,2775.659912109375,2797.77001953125,2760.27001953125,2767.780029296875,3566490000,0,0,-0.0003611698977235,1.1701207275027266
2018-10-22,2773.93994140625,2778.93994140625,2749.219970703125,2755.8798828125,3307140000,0,0,-0.0042995275485813,1.165089761199663
2018-10-23,2721.030029296875,2753.590087890625,2691.429931640625,2740.68994140625,4348580000,0,0,-0.0055118299970128,1.15866798450467
2018-10-24,2737.8701171875,2742.590087890625,2651.889892578125,2656.10009765625,4709310000,0,0,-0.0308644339777438,1.1229063529948
2018-10-25,2674.8798828125,2722.699951171875,2667.840087890625,2705.570068359375,4634770000,0,0,0.0186250400528118,1.143820528794885
2018-10-26,2667.860107421875,2692.3798828125,2628.159912109375,2658.68994140625,4803150000,0,0,-0.0173272640399783,1.1240012484781086
